date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:29:29	175525/175525	---M--	200	added ('OK')	image/jpeg	etag:%222ada5-651ab2f1-5750f99ce3025340;;;%22	https://slush.org/wp-content/uploads/2023/10/74feff7464d5-C523CA76_E461_4BBD_BF4F_55599D4E7831-scaled.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/10/74feff7464d5-C523CA76_E461_4BBD_BF4F_55599D4E7831-scaled.jpg	(from https://slush.org/speakers/)
09:29:30	86467/86467	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:05:56%20GMT	https://slush.org/speakers/caroline-spiegel-founder-ceo-of-quinn/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/caroline-spiegel-founder-ceo-of-quinn/index.html	(from https://slush.org/speakers/)
09:29:31	85374/85374	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:05:57%20GMT	https://slush.org/speakers/mikko-salovaara-cfo-at-bolt/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/mikko-salovaara-cfo-at-bolt/index.html	(from https://slush.org/speakers/)
09:29:31	472613/472613	---M--	200	added ('OK')	image/png	etag:%2273625-6522eb02-9eac9015c61b8bbf;;;%22	https://slush.org/wp-content/uploads/2023/10/9921bbced4c6-Screenshot_2023_09_27_at_11.31.37.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/10/9921bbced4c6-Screenshot_2023_09_27_at_11.31.37.png	(from https://slush.org/speakers/)
09:29:32	194628/194628	---M--	200	added ('OK')	image/jpeg	etag:%222f844-64885234-bdbb5f1de165a0e2;;;%22	https://slush.org/wp-content/uploads/2023/06/61f4f58e6ffb-Meagan_Headshot__2_.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/61f4f58e6ffb-Meagan_Headshot__2_.jpg	(from https://slush.org/speakers/)
09:29:32	301937/301937	---M--	200	added ('OK')	image/jpeg	etag:%2249b71-649eb341-8ce4c9a4fe667585;;;%22	https://slush.org/wp-content/uploads/2023/06/6edf34ddc6b0-Jarek_3-scaled.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/6edf34ddc6b0-Jarek_3-scaled.jpg	(from https://slush.org/speakers/)
09:29:32	88940/88940	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:05:58%20GMT	https://slush.org/speakers/meagan-loyst-founder-ceo-of-gen-z-vcs/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/meagan-loyst-founder-ceo-of-gen-z-vcs/index.html	(from https://slush.org/speakers/)
09:29:32	288593/288593	---M--	200	added ('OK')	image/jpeg	etag:%2246751-64d4d7a8-14bc91dd9cc4b068;;;%22	https://slush.org/wp-content/uploads/2023/08/Eric-Liaw-scaled-e1691670440206.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/Eric-Liaw-scaled-e1691670440206.jpg	(from https://slush.org/speakers/)
09:29:32	88906/88906	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:05:58%20GMT	https://slush.org/speakers/jaroslaw-kutylowski-founder-ceo-of-deepl/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/jaroslaw-kutylowski-founder-ceo-of-deepl/index.html	(from https://slush.org/speakers/)
09:29:33	86394/86394	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:05:59%20GMT	https://slush.org/speakers/eric-liaw-general-partner-of-ivp/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/eric-liaw-general-partner-of-ivp/index.html	(from https://slush.org/speakers/)
09:29:33	87965/87965	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:05:59%20GMT	https://slush.org/speakers/rina-onur-co-founder-ceo-of-spyke-games/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/rina-onur-co-founder-ceo-of-spyke-games/index.html	(from https://slush.org/speakers/)
09:29:34	773338/773338	---M--	200	added ('OK')	image/jpeg	etag:%22bccda-649a9a4a-f7427fad194a06c0;;;%22	https://slush.org/wp-content/uploads/2023/06/4f093dce9aa0-Rina_Onur_HighRes_ko_cropped-scaled.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/4f093dce9aa0-Rina_Onur_HighRes_ko_cropped-scaled.jpg	(from https://slush.org/speakers/)
09:29:34	220905/220905	---M--	200	added ('OK')	image/png	etag:%2235ee9-649c2bf3-690506fe03e53ca9;;;%22	https://slush.org/wp-content/uploads/2023/06/a3ce958d14e3-LindseyScrase_Headshot_689x387.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/a3ce958d14e3-LindseyScrase_Headshot_689x387.png	(from https://slush.org/speakers/)
09:29:34	315334/315334	---M--	200	added ('OK')	image/jpeg	etag:%224cfc6-649eaff3-d96623707f4a0d29;;;%22	https://slush.org/wp-content/uploads/2023/06/5a1962e3d6b1-Dan_Westgarth.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/5a1962e3d6b1-Dan_Westgarth.jpg	(from https://slush.org/speakers/)
09:29:34	87079/87079	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:00%20GMT	https://slush.org/speakers/dan-westgarthcoo-of-deel/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/dan-westgarthcoo-of-deel/index.html	(from https://slush.org/speakers/)
09:29:35	87346/87346	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:01%20GMT	https://slush.org/speakers/lindsey-scrase-chief-revenue-officer-of-checkr/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/lindsey-scrase-chief-revenue-officer-of-checkr/index.html	(from https://slush.org/speakers/)
09:29:36	368400/368400	---M--	200	added ('OK')	image/jpeg	etag:%2259f10-64e475ef-eb8f9b943a4d0c38;;;%22	https://slush.org/wp-content/uploads/2023/08/aae44c13222d-1672755437387_copy.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/aae44c13222d-1672755437387_copy.jpg	(from https://slush.org/speakers/)
09:29:36	86085/86085	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:02%20GMT	https://slush.org/speakers/julien-codorniou-partner-of-felix-capital/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/julien-codorniou-partner-of-felix-capital/index.html	(from https://slush.org/speakers/)
09:29:36	314161/314161	---M--	200	added ('OK')	image/jpeg	etag:%224cb31-649f22bb-ba8ceef8064b2f87;;;%22	https://slush.org/wp-content/uploads/2023/06/d214df7e0843-Anja_Maassen_van_den_Brink_sennder_Technologies_GmbH_2_minimized-scaled-e1688150715614.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/d214df7e0843-Anja_Maassen_van_den_Brink_sennder_Technologies_GmbH_2_minimized-scaled-e1688150715614.jpg	(from https://slush.org/speakers/)
09:29:36	2073592/2073592	---M--	200	added ('OK')	image/png	etag:%221fa3f8-64e5bc5b-9a4d5548e3d9e407;;;%22	https://slush.org/wp-content/uploads/2023/08/770abb8817c3-David_Marcus_headshot.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/770abb8817c3-David_Marcus_headshot.png	(from https://slush.org/speakers/)
09:29:36	366476/366476	---M--	200	added ('OK')	image/jpeg	etag:%225978c-64da19df-a0dc0019a32380d7;;;%22	https://slush.org/wp-content/uploads/2023/08/b05120373195-C28820D6_1F71_47FF_A0AC_67DBB357818B-scaled.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/b05120373195-C28820D6_1F71_47FF_A0AC_67DBB357818B-scaled.jpg	(from https://slush.org/speakers/)
09:29:37	85985/85985	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:02%20GMT	https://slush.org/speakers/david-marcus-co-founder-ceo-of-lightspark/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/david-marcus-co-founder-ceo-of-lightspark/index.html	(from https://slush.org/speakers/)
09:29:37	49866/49866	---M--	200	added ('OK')	image/jpeg	etag:%22c2ca-64e729a9-795bf305b331c141;;;%22	https://slush.org/wp-content/uploads/2023/08/510135e706bf-200798da_b4d2_493a_9198_8762ba1fcaca-e1692871081548.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/510135e706bf-200798da_b4d2_493a_9198_8762ba1fcaca-e1692871081548.jpg	(from https://slush.org/speakers/)
09:29:37	375677/375677	---M--	200	added ('OK')	image/jpeg	etag:%225bb7d-654798cd-b5ea3a54bd1e7ca8;;;%22	https://slush.org/wp-content/uploads/2023/11/85670c785481-Bhavin_Headshot___Dec_2022__3_-scaled.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/11/85670c785481-Bhavin_Headshot___Dec_2022__3_-scaled.jpg	(from https://slush.org/speakers/)
09:29:37	87357/87357	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:03%20GMT	https://slush.org/speakers/anja-maassen-van-den-brinkchief-people-officer-of-sennder/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/anja-maassen-van-den-brinkchief-people-officer-of-sennder/index.html	(from https://slush.org/speakers/)
09:29:37	85908/85908	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:03%20GMT	https://slush.org/speakers/josh-miller-co-founder-ceo-of-the-browser-company/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/josh-miller-co-founder-ceo-of-the-browser-company/index.html	(from https://slush.org/speakers/)
09:29:38	85771/85771	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:03%20GMT	https://slush.org/speakers/bhavin-shah-founder-ceo-of-moveworks/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/bhavin-shah-founder-ceo-of-moveworks/index.html	(from https://slush.org/speakers/)
09:29:38	86044/86044	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:03%20GMT	https://slush.org/speakers/cyan-banisterpartner-of-long-journey-ventures/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/cyan-banisterpartner-of-long-journey-ventures/index.html	(from https://slush.org/speakers/)
09:29:39	85713/85713	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:04%20GMT	https://slush.org/speakers/markus-villig-founder-ceo-of-bolt/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/markus-villig-founder-ceo-of-bolt/index.html	(from https://slush.org/speakers/)
09:29:39	86786/86786	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:05%20GMT	https://slush.org/speakers/miki-kuusi-head-of-doordash-international-ceo-of-wolt/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/miki-kuusi-head-of-doordash-international-ceo-of-wolt/index.html	(from https://slush.org/speakers/)
09:29:39	196013/196013	---M--	200	added ('OK')	image/jpeg	etag:%222fdad-64d34ef2-ce88e33171985add;;;%22	https://slush.org/wp-content/uploads/2023/08/958882799b74-Harry_s_Headshot-scaled.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/958882799b74-Harry_s_Headshot-scaled.jpg	(from https://slush.org/speakers/)
09:29:40	86379/86379	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:05%20GMT	https://slush.org/speakers/harry-stebbingsfounder-of-20vc/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/harry-stebbingsfounder-of-20vc/index.html	(from https://slush.org/speakers/)
09:29:40	4516390/4516390	---M--	200	added ('OK')	image/png	etag:%2244ea26-6561dd92-c13bbcff7ea441b7;;;%22	https://slush.org/wp-content/uploads/2023/11/5475757a6c20-Screenshot_2023_11_14_at_16.54.02.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/11/5475757a6c20-Screenshot_2023_11_14_at_16.54.02.png	(from https://slush.org/speakers/)
09:29:40	75186/75186	---M--	200	added ('OK')	image/jpeg	etag:%22125b2-649c2961-5fbd77b7c3a3e2f6;;;%22	https://slush.org/wp-content/uploads/2023/06/fb2ec1f3d82a-263_chris_bischoff_2021.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/fb2ec1f3d82a-263_chris_bischoff_2021.jpg	(from https://slush.org/speakers/)
09:29:40	20980/20980	---M--	200	added ('OK')	image/jpeg	etag:%2251f4-648844c8-77e1e9a55b9f82d0;;;%22	https://slush.org/wp-content/uploads/2023/06/a776fc17aae1-Nadine_Hachach_Haram.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/a776fc17aae1-Nadine_Hachach_Haram.jpg	(from https://slush.org/speakers/)
09:29:41	213541/213541	---M--	200	added ('OK')	image/jpeg	etag:%2234225-64d3556f-5c61ee8c810f20f7;;;%22	https://slush.org/wp-content/uploads/2023/08/8d66f4865e28-Sumer_Juneja_JC_SoftBank_VisionFund_34_14672-scaled.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/8d66f4865e28-Sumer_Juneja_JC_SoftBank_VisionFund_34_14672-scaled.jpg	(from https://slush.org/speakers/)
09:29:41	40133/40133	---M--	200	added ('OK')	image/jpeg	etag:%229cc5-654794bd-7fae06d97469ce3f;;;%22	https://slush.org/wp-content/uploads/2023/11/78d2f7ae2581-riccardo.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/11/78d2f7ae2581-riccardo.jpg	(from https://slush.org/speakers/)
09:29:41	87237/87237	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:07%20GMT	https://slush.org/speakers/chris-bischoffmanaging-director-at-general-catalyst/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/chris-bischoffmanaging-director-at-general-catalyst/index.html	(from https://slush.org/speakers/)
09:29:41	219909/219909	---M--	200	added ('OK')	image/jpeg	etag:%2235b05-64d353ae-d920fdb93c9e4be5;;;%22	https://slush.org/wp-content/uploads/2023/08/9a21d2058baa-6040fa455bd3348a9e79399b_200825_Norrsken_179__1_-1.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/9a21d2058baa-6040fa455bd3348a9e79399b_200825_Norrsken_179__1_-1.jpg	(from https://slush.org/speakers/)
09:29:41	87340/87340	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:07%20GMT	https://slush.org/speakers/nadine-hachach-haram-founder-ceo-of-proximie/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/nadine-hachach-haram-founder-ceo-of-proximie/index.html	(from https://slush.org/speakers/)
09:29:42	484682/484682	---M--	200	added ('OK')	image/jpeg	etag:%227654a-64edb266-b1be25a57b2404b1;;;%22	https://slush.org/wp-content/uploads/2023/08/q-hamirani-scaled.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/q-hamirani-scaled.jpg	(from https://slush.org/speakers/)
09:29:42	86688/86688	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:08%20GMT	https://slush.org/speakers/sumer-junejamanaging-partner-at-softbank-vision-fund/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/sumer-junejamanaging-partner-at-softbank-vision-fund/index.html	(from https://slush.org/speakers/)
09:29:42	86580/86580	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:08%20GMT	https://slush.org/speakers/riccardo-zacconi-founder-of-sweet-capital-founder-and-former-ceo-of-king/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/riccardo-zacconi-founder-of-sweet-capital-founder-and-former-ceo-of-king/index.html	(from https://slush.org/speakers/)
09:29:42	255682/255682	---M--	200	added ('OK')	image/jpeg	etag:%223e6c2-64d348b0-9701b75f5fcc55e9;;;%22	https://slush.org/wp-content/uploads/2023/08/d1dfb8ce4a6d-20220118DPM039_Miles_Grimshaw__1_-scaled-e1691568304737.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/d1dfb8ce4a6d-20220118DPM039_Miles_Grimshaw__1_-scaled-e1691568304737.jpg	(from https://slush.org/speakers/)
09:29:43	86040/86040	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:08%20GMT	https://slush.org/speakers/agate-freimanegeneral-partner-at-norrsken-vc/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/agate-freimanegeneral-partner-at-norrsken-vc/index.html	(from https://slush.org/speakers/)
09:29:43	67096/67096	---M--	200	added ('OK')	image/jpeg	etag:%2210618-64884f79-7c68f21a2af9bef2;;;%22	https://slush.org/wp-content/uploads/2023/06/vidya_2.jpeg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/vidya_2.jpg	(from https://slush.org/speakers/)
09:29:43	87922/87922	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:09%20GMT	https://slush.org/speakers/q-hamirani-chief-people-communications-officer-of-paper/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/q-hamirani-chief-people-communications-officer-of-paper/index.html	(from https://slush.org/speakers/)
09:29:43	86381/86381	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:09%20GMT	https://slush.org/speakers/miles-grimshaw-general-partner-of-benchmark/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/miles-grimshaw-general-partner-of-benchmark/index.html	(from https://slush.org/speakers/)
09:29:43	87738/87738	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:09%20GMT	https://slush.org/speakers/vidya-peters-ceo-of-datasnipper/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/vidya-peters-ceo-of-datasnipper/index.html	(from https://slush.org/speakers/)
09:29:44	2412181/2412181	---M--	200	added ('OK')	image/png	etag:%2224ce95-64e5c012-999d57e4aca9b4d2;;;%22	https://slush.org/wp-content/uploads/2023/08/e60e1d23f9d3-Screenshot_2023_08_02_at_17.20.57.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/e60e1d23f9d3-Screenshot_2023_08_02_at_17.20.57.png	(from https://slush.org/speakers/)
09:29:44	86135/86135	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:10%20GMT	https://slush.org/speakers/matt-miller-partner-of-sequoia-capital/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/matt-miller-partner-of-sequoia-capital/index.html	(from https://slush.org/speakers/)
09:29:44	372112/372112	---M--	200	added ('OK')	image/jpeg	etag:%225ad90-65086fc8-c9d5449b0bcff7af;;;%22	https://slush.org/wp-content/uploads/2023/09/27c5765b3ef1-Rahul_Headshot-scaled.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/09/27c5765b3ef1-Rahul_Headshot-scaled.jpg	(from https://slush.org/speakers/)
09:29:45	317629/317629	---M--	200	added ('OK')	image/jpeg	etag:%224d8bd-64e7296a-d89468f8b1ec0d2a;;;%22	https://slush.org/wp-content/uploads/2023/08/c937e488d193-MAMMOTH_TREVOR_MARTIN_HEADSHOT__1_-scaled-e1692871018918.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/c937e488d193-MAMMOTH_TREVOR_MARTIN_HEADSHOT__1_-scaled-e1692871018918.jpg	(from https://slush.org/speakers/)
09:29:45	88605/88605	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:10%20GMT	https://slush.org/speakers/trevor-martin-co-founder-and-ceo-of-mammoth-biosciences/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/trevor-martin-co-founder-and-ceo-of-mammoth-biosciences/index.html	(from https://slush.org/speakers/)
09:29:45	86100/86100	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:11%20GMT	https://slush.org/speakers/rahul-vohra-co-founder-ceo-of-superhuman/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/rahul-vohra-co-founder-ceo-of-superhuman/index.html	(from https://slush.org/speakers/)
09:29:46	87209/87209	---M--	200	added ('OK')	image/jpeg	etag:%22154a9-649ec97b-5cbf98c720246ba0;;;%22	https://slush.org/wp-content/uploads/2023/06/8bb18850e8d0-Seth_Pierrepont_photo.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/06/8bb18850e8d0-Seth_Pierrepont_photo.jpg	(from https://slush.org/speakers/)
09:29:46	350535/350535	---M--	200	added ('OK')	image/jpeg	etag:%2255947-652bdad8-e5cc8647ef05644a;;;%22	https://slush.org/wp-content/uploads/2023/10/72f548920793-Sierra_Peterson_1-scaled.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/10/72f548920793-Sierra_Peterson_1-scaled.jpg	(from https://slush.org/speakers/)
09:29:46	380824/380824	---M--	200	added ('OK')	image/png	etag:%225cf98-64d348b9-2deb010fe28cdf23;;;%22	https://slush.org/wp-content/uploads/2023/08/e4fe31cd11e2-Tracy_preferred_headshot.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/e4fe31cd11e2-Tracy_preferred_headshot.png	(from https://slush.org/speakers/)
09:29:46	818539/818539	---M--	200	added ('OK')	image/png	etag:%22c7d6b-6515341c-792f8a68c45f1d33;;;%22	https://slush.org/wp-content/uploads/2023/09/47c79126d356-Screen_Shot_2022_07_12_at_12.34.38_PM.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/09/47c79126d356-Screen_Shot_2022_07_12_at_12.34.38_PM.png	(from https://slush.org/speakers/)
09:29:46	1113695/1113695	---M--	200	added ('OK')	image/jpeg	etag:%2210fe5f-64e5b636-e44803a9c3f3567b;;;%22	https://slush.org/wp-content/uploads/2023/08/b28d297ff399-21_Tom_Wehmeier1086.jpg	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/08/b28d297ff399-21_Tom_Wehmeier1086.jpg	(from https://slush.org/speakers/)
09:29:47	87346/87346	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:13%20GMT	https://slush.org/speakers/tracy-young-co-founder-ceo-of-tigereye/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/tracy-young-co-founder-ceo-of-tigereye/index.html	(from https://slush.org/speakers/)
09:29:47	86270/86270	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:13%20GMT	https://slush.org/speakers/seth-pierrepontgeneral-partner-of-iconiq-growth/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/seth-pierrepontgeneral-partner-of-iconiq-growth/index.html	(from https://slush.org/speakers/)
09:29:47	85725/85725	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:13%20GMT	https://slush.org/speakers/hovhannes-avoyan/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/hovhannes-avoyan/index.html	(from https://slush.org/speakers/)
09:29:48	86092/86092	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:13%20GMT	https://slush.org/speakers/sierra-peterson-founding-partner-at-voyager/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/sierra-peterson-founding-partner-at-voyager/index.html	(from https://slush.org/speakers/)
09:29:48	85991/85991	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:14%20GMT	https://slush.org/speakers/vince-hankes-partner-of-thrive-capital/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/vince-hankes-partner-of-thrive-capital/index.html	(from https://slush.org/speakers/)
09:29:48	287195/287195	---M--	200	added ('OK')	image/png	etag:%22461db-6547970b-fc9508acac69360c;;;%22	https://slush.org/wp-content/uploads/2023/11/6bf9a575e6d5-Screenshot_2023_10_19_at_5.23.26_PM.png	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/wp-content/uploads/2023/11/6bf9a575e6d5-Screenshot_2023_10_19_at_5.23.26_PM.png	(from https://slush.org/speakers/)
09:29:48	85997/85997	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202023%2004:06:14%20GMT	https://slush.org/speakers/tom-wehmeierpartner-of-atomico/	C:/Users/srinivasb/Desktop/SLUSH_WEB_SITE/SLUSHPROJECT/slush.org/speakers/tom-wehmeierpartner-of-atomico/index.html	(from https://slush.org/speakers/)
